DATES,BJTM IJ Equity,BKSL IJ Equity
26/12/2017,705,129.930759
27/12/2017,705,128.953836
28/12/2017,700,126.99999
29/12/2017,705,126.99999
30/12/2017,705,126.99999
31/12/2017,705,126.99999
01/01/2018,705,126.99999
02/01/2018,710,127.976913
03/01/2018,725,130.907682
04/01/2018,720,133.838451
05/01/2018,710,132.861528
06/01/2018,710,132.861528
07/01/2018,710,132.861528
08/01/2018,710,131.884605
09/01/2018,710,138.723066
10/01/2018,710,137.746143
11/01/2018,745,134.815374
12/01/2018,740,133.838451
13/01/2018,740,133.838451
14/01/2018,740,133.838451
15/01/2018,740,134.815374
16/01/2018,735,134.815374
17/01/2018,730,133.838451
18/01/2018,725,134.815374
19/01/2018,730,135.792297
20/01/2018,730,135.792297
21/01/2018,730,135.792297
22/01/2018,730,135.792297
23/01/2018,740,134.815374
24/01/2018,735,134.815374
25/01/2018,740,134.815374
26/01/2018,730,130.907682
27/01/2018,730,130.907682
28/01/2018,730,130.907682
29/01/2018,745,135.792297
30/01/2018,745,147.515373
31/01/2018,775,140.676912
01/02/2018,790,146.53845
02/02/2018,775,175.84614
03/02/2018,775,175.84614
04/02/2018,775,175.84614
05/02/2018,760,165.099987
06/02/2018,765,168.030756
07/02/2018,755,169.984602
08/02/2018,750,173.892294
09/02/2018,750,185.61537
10/02/2018,750,185.61537
11/02/2018,750,185.61537
12/02/2018,760,201.246138
13/02/2018,755,201.246138
14/02/2018,770,197.338446
15/02/2018,785,205.15383
16/02/2018,785,205.15383
17/02/2018,785,205.15383
18/02/2018,785,205.15383
19/02/2018,780,199.292292
20/02/2018,785,212.969214
21/02/2018,780,211.015368
22/02/2018,780,201.246138
23/02/2018,785,201.246138
24/02/2018,785,201.246138
25/02/2018,785,201.246138
26/02/2018,790,201.246138
27/02/2018,795,203.199984
28/02/2018,740,203.199984
01/03/2018,740,201.246138
02/03/2018,725,220.784598
03/03/2018,725,220.784598
04/03/2018,725,220.784598
05/03/2018,725,226.646136
06/03/2018,720,226.646136
07/03/2018,715,224.69229
08/03/2018,715,214.92306
09/03/2018,710,216.876906
10/03/2018,710,216.876906
11/03/2018,710,216.876906
12/03/2018,705,209.061522
13/03/2018,715,220.784598
14/03/2018,705,218.830752
15/03/2018,695,220.784598
16/03/2018,685,212.969214
17/03/2018,685,212.969214
18/03/2018,685,212.969214
19/03/2018,635,211.015368
20/03/2018,640,187.569216
21/03/2018,640,201.246138
22/03/2018,660,199.292292
23/03/2018,635,191.476908
24/03/2018,635,191.476908
25/03/2018,635,191.476908
26/03/2018,640,191.476908
27/03/2018,650,197.338446
28/03/2018,635,193.430754
29/03/2018,645,185.61537
30/03/2018,645,185.61537
31/03/2018,645,185.61537
01/04/2018,645,185.61537
02/04/2018,635,185.61537
03/04/2018,640,190.499985
04/04/2018,650,189.523062
05/04/2018,655,188.546139
06/04/2018,660,189.523062
07/04/2018,660,189.523062
08/04/2018,660,189.523062
09/04/2018,660,189.523062
10/04/2018,655,187.569216
11/04/2018,670,203.199984
12/04/2018,670,194.407677
13/04/2018,670,195.3846
14/04/2018,670,195.3846
15/04/2018,670,195.3846
16/04/2018,675,195.3846
17/04/2018,665,193.430754
18/04/2018,665,195.3846
19/04/2018,690,197.338446
20/04/2018,700,195.3846
21/04/2018,700,195.3846
22/04/2018,700,195.3846
23/04/2018,700,193.430754
24/04/2018,705,193.430754
25/04/2018,690,185.61537
26/04/2018,690,185.61537
27/04/2018,690,188.546139
28/04/2018,690,188.546139
29/04/2018,690,188.546139
30/04/2018,710,184.638447
01/05/2018,710,184.638447
02/05/2018,715,182.684601
03/05/2018,715,181.707678
04/05/2018,705,169.984602
05/05/2018,705,169.984602
06/05/2018,705,169.984602
07/05/2018,705,169.984602
08/05/2018,710,160.215372
09/05/2018,690,145.561527
10/05/2018,690,145.561527
11/05/2018,690,151.423065
12/05/2018,690,151.423065
13/05/2018,690,151.423065
14/05/2018,700,143.607681
15/05/2018,700,160.215372
16/05/2018,690,151.423065
17/05/2018,695,155.330757
18/05/2018,690,151.423065
19/05/2018,690,151.423065
20/05/2018,690,151.423065
21/05/2018,700,145.561527
22/05/2018,695,141.653835
23/05/2018,690,137.746143
24/05/2018,690,134.815374
25/05/2018,695,140.676912
26/05/2018,695,140.676912
27/05/2018,695,140.676912
28/05/2018,695,142.630758
29/05/2018,695,142.630758
30/05/2018,695,147.515373
31/05/2018,695,141.653835
01/06/2018,695,141.653835
02/06/2018,695,141.653835
03/06/2018,695,141.653835
04/06/2018,690,142.630758
05/06/2018,710,142.630758
06/06/2018,710,140.676912
07/06/2018,720,136.76922
08/06/2018,700,142.630758
09/06/2018,700,142.630758
10/06/2018,700,142.630758
11/06/2018,700,142.630758
12/06/2018,700,142.630758
13/06/2018,700,142.630758
14/06/2018,700,142.630758
15/06/2018,700,142.630758
16/06/2018,700,142.630758
17/06/2018,700,142.630758
18/06/2018,700,142.630758
19/06/2018,700,142.630758
20/06/2018,705,138.723066
21/06/2018,700,133.838451
22/06/2018,695,127.976913
23/06/2018,695,127.976913
24/06/2018,695,127.976913
25/06/2018,685,121.138452
26/06/2018,690,110.392299
27/06/2018,690,117.23076
28/06/2018,685,111.369222
29/06/2018,665,106.484607
30/06/2018,665,106.484607
01/07/2018,665,106.484607
02/07/2018,685,108.438453
03/07/2018,630,102.576915
04/07/2018,660,95.738454
05/07/2018,660,98.669223
06/07/2018,650,98.669223
07/07/2018,650,98.669223
08/07/2018,650,98.669223
09/07/2018,655,98.669223
10/07/2018,655,104.530761
11/07/2018,655,109.415376
12/07/2018,655,104.530761
13/07/2018,655,105.507684
14/07/2018,655,105.507684
15/07/2018,655,105.507684
16/07/2018,665,104.530761
17/07/2018,650,102.576915
18/07/2018,650,105.507684
19/07/2018,655,104.530761
20/07/2018,650,112.346145
21/07/2018,650,112.346145
22/07/2018,650,112.346145
23/07/2018,640,126.023067
24/07/2018,640,122.115375
25/07/2018,635,122.115375
26/07/2018,640,134.815374
27/07/2018,645,134.815374
28/07/2018,645,134.815374
29/07/2018,645,134.815374
30/07/2018,645,134.815374
31/07/2018,655,136.76922
01/08/2018,655,125.046144
02/08/2018,645,128.953836
03/08/2018,635,126.99999
04/08/2018,635,126.99999
05/08/2018,635,126.99999
06/08/2018,635,127.976913
07/08/2018,645,140.676912
08/08/2018,645,135.792297
09/08/2018,650,131.884605
10/08/2018,650,133.838451
11/08/2018,650,133.838451
12/08/2018,650,133.838451
13/08/2018,650,133.838451
14/08/2018,635,128.953836
15/08/2018,635,123.092298
16/08/2018,635,121.138452
17/08/2018,635,121.138452
18/08/2018,635,121.138452
19/08/2018,635,121.138452
20/08/2018,635,121.138452
21/08/2018,640,123.092298
22/08/2018,640,123.092298
23/08/2018,640,125.046144
24/08/2018,635,123.092298
25/08/2018,635,123.092298
26/08/2018,635,123.092298
27/08/2018,645,126.023067
28/08/2018,645,125.046144
29/08/2018,640,124.069221
30/08/2018,640,122.115375
31/08/2018,640,120.161529
01/09/2018,640,120.161529
02/09/2018,640,120.161529
03/09/2018,670,120.161529
04/09/2018,650,116.253837
05/09/2018,655,109.415376
06/09/2018,635,102.576915
07/09/2018,640,106.484607
08/09/2018,640,106.484607
09/09/2018,640,106.484607
10/09/2018,645,109.415376
11/09/2018,645,109.415376
12/09/2018,640,107.46153
13/09/2018,635,108.438453
14/09/2018,645,111.369222
15/09/2018,645,111.369222
16/09/2018,645,111.369222
17/09/2018,640,111.369222
18/09/2018,635,106.484607
19/09/2018,640,109.415376
20/09/2018,645,108.438453
21/09/2018,650,111.369222
22/09/2018,650,111.369222
23/09/2018,650,111.369222
24/09/2018,655,109.415376
25/09/2018,650,108.438453
26/09/2018,660,108.438453
27/09/2018,650,108.438453
28/09/2018,655,108.438453
29/09/2018,655,108.438453
30/09/2018,655,108.438453
01/10/2018,655,109.415376
02/10/2018,655,108.438453
03/10/2018,650,105.507684
04/10/2018,645,105.507684
05/10/2018,645,101.599992
06/10/2018,645,101.599992
07/10/2018,645,101.599992
08/10/2018,640,102.576915
09/10/2018,640,102.576915
10/10/2018,645,103.553838
11/10/2018,640,101.599992
12/10/2018,640,100.623069
13/10/2018,640,100.623069
14/10/2018,640,100.623069
15/10/2018,640,100.623069
16/10/2018,635,98.669223
17/10/2018,635,99.646146
18/10/2018,635,99.646146
19/10/2018,635,98.669223
20/10/2018,635,98.669223
21/10/2018,635,98.669223
22/10/2018,615,100.623069
23/10/2018,610,99.646146
24/10/2018,610,98.669223
25/10/2018,605,96.715377
26/10/2018,605,98.669223
27/10/2018,605,98.669223
28/10/2018,605,98.669223
29/10/2018,615,97.6923
30/10/2018,610,94.761531
31/10/2018,610,94.761531
01/11/2018,610,92.807685
02/11/2018,610,94.761531
03/11/2018,610,94.761531
04/11/2018,610,94.761531
05/11/2018,650,93.784608
06/11/2018,670,93.784608
07/11/2018,660,96.715377
08/11/2018,665,107.46153
09/11/2018,655,105.507684
10/11/2018,655,105.507684
11/11/2018,655,105.507684
12/11/2018,655,100.623069
13/11/2018,645,95.738454
14/11/2018,660,98.669223
15/11/2018,660,98.669223
16/11/2018,665,102.576915
17/11/2018,665,102.576915
18/11/2018,665,102.576915
19/11/2018,670,102.576915
20/11/2018,670,102.576915
21/11/2018,680,100.623069
22/11/2018,675,101.599992
23/11/2018,685,107.46153
24/11/2018,685,107.46153
25/11/2018,685,107.46153
26/11/2018,680,105.507684
27/11/2018,680,114.299991
28/11/2018,675,111.369222
29/11/2018,675,108.438453
30/11/2018,675,113.323068
01/12/2018,675,113.323068
02/12/2018,675,113.323068
03/12/2018,720,112.346145
04/12/2018,700,117.23076
05/12/2018,690,112.346145
06/12/2018,690,110.392299
07/12/2018,685,109.415376
08/12/2018,685,109.415376
09/12/2018,685,109.415376
10/12/2018,705,112.346145
11/12/2018,695,111.369222
12/12/2018,705,111.369222
13/12/2018,700,114.299991
14/12/2018,705,116.253837
15/12/2018,705,116.253837
16/12/2018,705,116.253837
17/12/2018,700,115.276914
18/12/2018,695,113.323068
19/12/2018,700,114.299991
20/12/2018,705,115.276914
21/12/2018,700,112.346145
22/12/2018,700,112.346145
23/12/2018,700,112.346145
24/12/2018,700,112.346145
25/12/2018,700,112.346145
26/12/2018,690,111.369222
27/12/2018,695,109.415376
28/12/2018,690,107.46153
29/12/2018,690,107.46153
30/12/2018,690,107.46153
31/12/2018,690,107.46153
01/01/2019,690,107.46153
02/01/2019,690,107.46153
03/01/2019,700,109.415376
04/01/2019,695,110.392299
05/01/2019,695,110.392299
06/01/2019,695,110.392299
07/01/2019,710,114.299991
08/01/2019,705,115.276914
09/01/2019,715,115.276914
10/01/2019,720,118.207683
11/01/2019,715,117.23076
12/01/2019,715,117.23076
13/01/2019,715,117.23076
14/01/2019,710,118.207683
15/01/2019,710,118.207683
16/01/2019,715,121.138452
17/01/2019,710,123.092298
18/01/2019,720,118.207683
19/01/2019,720,118.207683
20/01/2019,720,118.207683
21/01/2019,720,116.253837
22/01/2019,720,116.253837
23/01/2019,720,116.253837
24/01/2019,720,120.161529
25/01/2019,730,123.092298
26/01/2019,730,123.092298
27/01/2019,730,123.092298
28/01/2019,750,122.115375
29/01/2019,735,117.23076
30/01/2019,740,118.207683
31/01/2019,740,118.207683
01/02/2019,745,121.138452
02/02/2019,745,121.138452
03/02/2019,745,121.138452
04/02/2019,740,122.115375
05/02/2019,740,122.115375
06/02/2019,740,129.930759
07/02/2019,745,133.838451
08/02/2019,740,136.76922
09/02/2019,740,136.76922
10/02/2019,740,136.76922
11/02/2019,745,137.746143
12/02/2019,750,131.884605
13/02/2019,735,129.930759
14/02/2019,730,129.930759
15/02/2019,725,129.930759
16/02/2019,725,129.930759
17/02/2019,725,129.930759
18/02/2019,720,131.884605
19/02/2019,720,136.76922
20/02/2019,720,132.861528
21/02/2019,725,131.884605
22/02/2019,730,131.884605
23/02/2019,730,131.884605
24/02/2019,730,131.884605
25/02/2019,725,141.653835
26/02/2019,725,127.976913
27/02/2019,720,127.976913
28/02/2019,720,126.023067
01/03/2019,710,123.092298
02/03/2019,710,123.092298
03/03/2019,710,123.092298
04/03/2019,700,123.092298
05/03/2019,695,121.138452
06/03/2019,685,118.207683
07/03/2019,685,118.207683
08/03/2019,695,115.276914
09/03/2019,695,115.276914
10/03/2019,695,115.276914
11/03/2019,670,112.346145
12/03/2019,665,111.369222
13/03/2019,650,108.438453
14/03/2019,635,107.46153
15/03/2019,640,108.438453
16/03/2019,640,108.438453
17/03/2019,640,108.438453
18/03/2019,645,108.438453
19/03/2019,655,109.415376
20/03/2019,655,108.438453
21/03/2019,650,108.438453
22/03/2019,660,111.369222
23/03/2019,660,111.369222
24/03/2019,660,111.369222
25/03/2019,660,108.438453
26/03/2019,650,106.484607
27/03/2019,645,107.46153
28/03/2019,650,106.484607
29/03/2019,655,107.46153
30/03/2019,655,107.46153
31/03/2019,655,107.46153
01/04/2019,650,104.530761
02/04/2019,655,101.599992
03/04/2019,655,101.599992
04/04/2019,655,103.553838
05/04/2019,660,105.507684
06/04/2019,660,105.507684
07/04/2019,660,105.507684
08/04/2019,670,104.530761
09/04/2019,675,103.553838
10/04/2019,670,108.438453
11/04/2019,680,107.46153
12/04/2019,675,104.530761
13/04/2019,675,104.530761
14/04/2019,675,104.530761
15/04/2019,670,104.530761
16/04/2019,675,107.46153
17/04/2019,675,107.46153
18/04/2019,680,110.392299
19/04/2019,680,110.392299
20/04/2019,680,110.392299
21/04/2019,680,110.392299
22/04/2019,685,107.46153
23/04/2019,675,107.46153
24/04/2019,685,107.46153
25/04/2019,690,107.46153
26/04/2019,690,108.438453
27/04/2019,690,108.438453
28/04/2019,690,108.438453
29/04/2019,695,106.484607
30/04/2019,685,107.46153
01/05/2019,685,107.46153
02/05/2019,685,112.346145
03/05/2019,685,109.415376
04/05/2019,685,109.415376
05/05/2019,685,109.415376
06/05/2019,685,103.553838
07/05/2019,670,103.553838
08/05/2019,645,102.576915
09/05/2019,630,103.553838
10/05/2019,610,99.646146
11/05/2019,610,99.646146
12/05/2019,610,99.646146
13/05/2019,610,102.576915
14/05/2019,610,99.646146
15/05/2019,620,101.599992
16/05/2019,615,98.669223
17/05/2019,605,97.6923
18/05/2019,605,97.6923
19/05/2019,605,97.6923
20/05/2019,610,99.646146
21/05/2019,615,100.623069
22/05/2019,615,100.623069
23/05/2019,610,100.623069
24/05/2019,615,103.553838
25/05/2019,615,103.553838
26/05/2019,615,103.553838
27/05/2019,630,106.484607
28/05/2019,630,104.530761
29/05/2019,595,112.346145
30/05/2019,595,112.346145
31/05/2019,615,111.369222
01/06/2019,615,111.369222
02/06/2019,615,111.369222
03/06/2019,615,111.369222
04/06/2019,615,111.369222
05/06/2019,615,111.369222
06/06/2019,615,111.369222
07/06/2019,615,111.369222
08/06/2019,615,111.369222
09/06/2019,615,111.369222
10/06/2019,625,121.138452
11/06/2019,630,122.115375
12/06/2019,630,123.092298
13/06/2019,630,126.023067
14/06/2019,625,127.976913
15/06/2019,625,127.976913
16/06/2019,625,127.976913
17/06/2019,625,128.953836
18/06/2019,615,117.23076
19/06/2019,620,122.115375
20/06/2019,630,127.976913
21/06/2019,625,124.069221
22/06/2019,625,124.069221
23/06/2019,625,124.069221
24/06/2019,615,126.023067
25/06/2019,615,131.884605
26/06/2019,625,126.99999
27/06/2019,625,129.930759
28/06/2019,625,128.953836
29/06/2019,625,128.953836
30/06/2019,625,128.953836
01/07/2019,640,126.023067
02/07/2019,640,126.99999
03/07/2019,645,124.069221
04/07/2019,645,121.138452
05/07/2019,645,120.161529
06/07/2019,645,120.161529
07/07/2019,645,120.161529
08/07/2019,640,119.184606
09/07/2019,640,118.207683
10/07/2019,640,123.092298
11/07/2019,640,122.115375
12/07/2019,640,123.092298
13/07/2019,640,123.092298
14/07/2019,640,123.092298
15/07/2019,640,121.138452
16/07/2019,645,123.092298
17/07/2019,650,127.976913
18/07/2019,640,130.907682
19/07/2019,640,138.723066
20/07/2019,640,138.723066
21/07/2019,640,138.723066
22/07/2019,635,139.699989
23/07/2019,635,133.838451
24/07/2019,625,134.815374
25/07/2019,635,138.723066
26/07/2019,645,135.792297
27/07/2019,645,135.792297
28/07/2019,645,135.792297
29/07/2019,635,136.76922
30/07/2019,630,139.699989
31/07/2019,630,151.423065
01/08/2019,640,145.561527
02/08/2019,635,146.53845
03/08/2019,635,146.53845
04/08/2019,635,146.53845
05/08/2019,630,149.469219
06/08/2019,625,131.884605
07/08/2019,625,137.746143
08/08/2019,625,135.792297
09/08/2019,635,136.76922
10/08/2019,635,136.76922
11/08/2019,635,136.76922
12/08/2019,625,134.815374
13/08/2019,630,132.861528
14/08/2019,630,128.953836
15/08/2019,620,128.953836
16/08/2019,625,129.930759
17/08/2019,625,129.930759
18/08/2019,625,129.930759
19/08/2019,625,130.907682
20/08/2019,630,129.930759
21/08/2019,630,128.953836
22/08/2019,630,125.046144
23/08/2019,630,125.046144
24/08/2019,630,125.046144
25/08/2019,630,125.046144
26/08/2019,635,118.207683
27/08/2019,640,123.092298
28/08/2019,640,122.115375
29/08/2019,630,119.184606
30/08/2019,630,121.138452
31/08/2019,630,121.138452
01/09/2019,630,121.138452
02/09/2019,635,118.207683
03/09/2019,635,113.323068
04/09/2019,635,113.323068
05/09/2019,640,115.276914
06/09/2019,635,116.253837
07/09/2019,635,116.253837
08/09/2019,635,116.253837
09/09/2019,640,123.092298
10/09/2019,635,124.069221
11/09/2019,635,122.115375
12/09/2019,645,123.092298
13/09/2019,645,122.115375
14/09/2019,645,122.115375
15/09/2019,645,122.115375
16/09/2019,645,120.161529
17/09/2019,650,118.207683
18/09/2019,645,118.207683
19/09/2019,645,126.023067
20/09/2019,645,124.069221
21/09/2019,645,124.069221
22/09/2019,645,124.069221
23/09/2019,645,121.138452
24/09/2019,645,118.207683
25/09/2019,650,117.23076
26/09/2019,650,116.253837
27/09/2019,650,117.23076
28/09/2019,650,117.23076
29/09/2019,650,117.23076
30/09/2019,645,111.369222
01/10/2019,635,112.346145
02/10/2019,640,111.369222
03/10/2019,630,109.415376
04/10/2019,625,112.346145
05/10/2019,625,112.346145
06/10/2019,625,112.346145
07/10/2019,635,111.369222
08/10/2019,640,109.415376
09/10/2019,635,109.415376
10/10/2019,635,108.438453
11/10/2019,640,110.392299
12/10/2019,640,110.392299
13/10/2019,640,110.392299
14/10/2019,640,115.276914
15/10/2019,640,113.323068
16/10/2019,645,112.346145
17/10/2019,640,114.299991
18/10/2019,670,120.161529
19/10/2019,670,120.161529
20/10/2019,670,120.161529
21/10/2019,670,117.23076
22/10/2019,675,116.253837
23/10/2019,675,115.276914
24/10/2019,675,114.299991
25/10/2019,675,119.184606
26/10/2019,675,119.184606
27/10/2019,675,119.184606
28/10/2019,680,115.276914
29/10/2019,685,117.23076
30/10/2019,680,120.161529
31/10/2019,700,118.207683
01/11/2019,690,114.299991
02/11/2019,690,114.299991
03/11/2019,690,114.299991
04/11/2019,690,111.369222
05/11/2019,685,110.392299
06/11/2019,690,112.346145
07/11/2019,690,108.438453
08/11/2019,690,104.530761
09/11/2019,690,104.530761
10/11/2019,690,104.530761
11/11/2019,690,105.507684
12/11/2019,705,100.623069
13/11/2019,700,103.553838
14/11/2019,700,103.553838
15/11/2019,700,102.576915
16/11/2019,700,102.576915
17/11/2019,700,102.576915
18/11/2019,705,104.530761
19/11/2019,700,104.530761
20/11/2019,700,104.530761
21/11/2019,685,102.576915
22/11/2019,690,101.599992
23/11/2019,690,101.599992
24/11/2019,690,101.599992
25/11/2019,670,94.761531
26/11/2019,680,94.761531
27/11/2019,680,88.899993
28/11/2019,675,82.061532
29/11/2019,650,72.292302
30/11/2019,650,72.292302
01/12/2019,650,72.292302
02/12/2019,650,76.199994
03/12/2019,675,83.038455
04/12/2019,670,78.15384
05/12/2019,665,75.223071
06/12/2019,665,69.361533
07/12/2019,665,69.361533
08/12/2019,665,69.361533
09/12/2019,680,68.38461
10/12/2019,680,73.269225
11/12/2019,675,73.269225
12/12/2019,670,74.246148
13/12/2019,690,77.176917
14/12/2019,690,77.176917
15/12/2019,690,77.176917
16/12/2019,685,77.176917
17/12/2019,685,77.176917
18/12/2019,675,84.015378
19/12/2019,680,84.992301
20/12/2019,680,83.038455
21/12/2019,680,83.038455
22/12/2019,680,83.038455
23/12/2019,680,80.107686
24/12/2019,680,80.107686
25/12/2019,680,80.107686
26/12/2019,680,80.107686
27/12/2019,680,81.084609
28/12/2019,680,81.084609
29/12/2019,680,81.084609
30/12/2019,675,84.015378
31/12/2019,675,84.015378
01/01/2020,675,84.015378
02/01/2020,685,83.038455
03/01/2020,680,82.061532
04/01/2020,680,82.061532
05/01/2020,680,82.061532
06/01/2020,680,82.061532
07/01/2020,680,81.084609
08/01/2020,680,80.107686
09/01/2020,675,80.107686
10/01/2020,680,79.130763
11/01/2020,680,79.130763
12/01/2020,680,79.130763
13/01/2020,670,79.130763
14/01/2020,670,84.015378
15/01/2020,675,81.084609
16/01/2020,670,74.246148
17/01/2020,665,75.223071
18/01/2020,665,75.223071
19/01/2020,665,75.223071
20/01/2020,665,74.246148
21/01/2020,650,70.338456
22/01/2020,655,71.315379
23/01/2020,630,68.38461
24/01/2020,630,70.338456
25/01/2020,630,70.338456
26/01/2020,630,70.338456
27/01/2020,645,68.38461
28/01/2020,625,62.523072
29/01/2020,630,60.569226
30/01/2020,630,62.523072
31/01/2020,625,59.592303
01/02/2020,625,59.592303
02/02/2020,625,59.592303
03/02/2020,625,53.730765
04/02/2020,630,54.707688
05/02/2020,635,55.684611
06/02/2020,645,54.707688
07/02/2020,645,56.661534
08/02/2020,645,56.661534
09/02/2020,645,56.661534
10/02/2020,650,56.661534
11/02/2020,635,52.753842
12/02/2020,640,54.707688
13/02/2020,630,52.753842
14/02/2020,635,51.776919
15/02/2020,635,51.776919
16/02/2020,635,51.776919
17/02/2020,640,49.823073
18/02/2020,635,51.776919
19/02/2020,635,52.753842
20/02/2020,640,52.753842
21/02/2020,635,50.799996
22/02/2020,635,50.799996
23/02/2020,635,50.799996
24/02/2020,645,51.776919
25/02/2020,625,49.823073
26/02/2020,635,48.84615
27/02/2020,625,48.84615
28/02/2020,620,48.84615
29/02/2020,620,48.84615
01/03/2020,620,48.84615
02/03/2020,615,48.84615
03/03/2020,610,48.84615
04/03/2020,615,48.84615
05/03/2020,630,48.84615
06/03/2020,625,48.84615
07/03/2020,625,48.84615
08/03/2020,625,48.84615
09/03/2020,615,48.84615
10/03/2020,590,48.84615
11/03/2020,595,48.84615
12/03/2020,565,48.84615
13/03/2020,515,48.84615
14/03/2020,515,48.84615
15/03/2020,515,48.84615
16/03/2020,515,48.84615
17/03/2020,486,48.84615
18/03/2020,452,48.84615
19/03/2020,428,48.84615
20/03/2020,400,48.84615
21/03/2020,400,48.84615
22/03/2020,400,48.84615
23/03/2020,420,48.84615
24/03/2020,410,48.84615
25/03/2020,410,48.84615
26/03/2020,410,48.84615
27/03/2020,460,48.84615
28/03/2020,460,48.84615
29/03/2020,460,48.84615
30/03/2020,458,48.84615
31/03/2020,436,48.84615
01/04/2020,444,48.84615
02/04/2020,436,48.84615
03/04/2020,470,48.84615
04/04/2020,470,48.84615
05/04/2020,470,48.84615
06/04/2020,500,48.84615
07/04/2020,525,48.84615
08/04/2020,530,48.84615
09/04/2020,510,48.84615
10/04/2020,510,48.84615
11/04/2020,510,48.84615
12/04/2020,510,48.84615
13/04/2020,515,48.84615
14/04/2020,515,48.84615
15/04/2020,545,48.84615
16/04/2020,550,48.84615
17/04/2020,550,48.84615
18/04/2020,550,48.84615
19/04/2020,550,48.84615
20/04/2020,545,48.84615
21/04/2020,540,48.84615
22/04/2020,540,48.84615
23/04/2020,555,48.84615
24/04/2020,590,48.84615
25/04/2020,590,48.84615
26/04/2020,590,48.84615
27/04/2020,560,48.84615
28/04/2020,545,48.84615
29/04/2020,535,48.84615
30/04/2020,550,48.84615
01/05/2020,550,48.84615
02/05/2020,550,48.84615
03/05/2020,550,48.84615
04/05/2020,550,48.84615
05/05/2020,550,48.84615
06/05/2020,505,48.84615
07/05/2020,505,48.84615
08/05/2020,488,48.84615
09/05/2020,488,48.84615
10/05/2020,488,48.84615
11/05/2020,505,48.84615
12/05/2020,496,48.84615
13/05/2020,484,48.84615
14/05/2020,490,48.84615
15/05/2020,482,48.84615
16/05/2020,482,48.84615
17/05/2020,482,48.84615
18/05/2020,474,48.84615
19/05/2020,478,48.84615
20/05/2020,484,48.84615
21/05/2020,484,48.84615
22/05/2020,484,48.84615
23/05/2020,484,48.84615
24/05/2020,484,48.84615
25/05/2020,484,48.84615
26/05/2020,486,48.84615
27/05/2020,494,48.84615
28/05/2020,498,48.84615
29/05/2020,498,48.84615
30/05/2020,498,48.84615
31/05/2020,498,48.84615
01/06/2020,498,48.84615
02/06/2020,488,48.84615
03/06/2020,490,48.84615
04/06/2020,500,48.84615
05/06/2020,515,48.84615
06/06/2020,515,48.84615
07/06/2020,515,48.84615
08/06/2020,520,48.84615
09/06/2020,540,50.799996
10/06/2020,515,52.753842
11/06/2020,500,50.799996
12/06/2020,500,48.84615
13/06/2020,500,48.84615
14/06/2020,500,48.84615
15/06/2020,505,49.823073
16/06/2020,500,49.823073
17/06/2020,520,50.799996
18/06/2020,520,49.823073
19/06/2020,515,49.823073
20/06/2020,515,49.823073
21/06/2020,515,49.823073
22/06/2020,510,48.84615
23/06/2020,510,48.84615
24/06/2020,505,48.84615
25/06/2020,505,48.84615
26/06/2020,505,48.84615
27/06/2020,505,48.84615
28/06/2020,505,48.84615
29/06/2020,510,48.84615
30/06/2020,505,48.84615
01/07/2020,500,48.84615
02/07/2020,505,48.84615
03/07/2020,500,48.84615
04/07/2020,500,48.84615
05/07/2020,500,48.84615
06/07/2020,550,48.84615
07/07/2020,530,48.84615
08/07/2020,545,48.84615
09/07/2020,565,48.84615
10/07/2020,545,48.84615
11/07/2020,545,48.84615
12/07/2020,545,48.84615
13/07/2020,545,48.84615
14/07/2020,550,48.84615
15/07/2020,560,48.84615
16/07/2020,545,48.84615
17/07/2020,545,48.84615
18/07/2020,545,48.84615
19/07/2020,545,48.84615
20/07/2020,540,48.84615
21/07/2020,525,48.84615
22/07/2020,535,48.84615
23/07/2020,535,48.84615
24/07/2020,535,48.84615
25/07/2020,535,48.84615
26/07/2020,535,48.84615
27/07/2020,545,48.84615
28/07/2020,590,48.84615
29/07/2020,560,48.84615
30/07/2020,560,48.84615
31/07/2020,560,48.84615
01/08/2020,560,48.84615
02/08/2020,560,48.84615
03/08/2020,555,48.84615
04/08/2020,530,48.84615
05/08/2020,540,48.84615
06/08/2020,535,48.84615
07/08/2020,555,48.84615
08/08/2020,555,48.84615
09/08/2020,555,48.84615
10/08/2020,550,48.84615
11/08/2020,560,48.84615
12/08/2020,555,48.84615
13/08/2020,575,48.84615
14/08/2020,560,48.84615
15/08/2020,560,48.84615
16/08/2020,560,48.84615
17/08/2020,560,48.84615
18/08/2020,550,48.84615
19/08/2020,565,48.84615
20/08/2020,565,48.84615
21/08/2020,565,48.84615
22/08/2020,565,48.84615
23/08/2020,565,48.84615
24/08/2020,565,48.84615
25/08/2020,585,48.84615
26/08/2020,590,48.84615
27/08/2020,585,48.84615
28/08/2020,615,48.84615
29/08/2020,615,48.84615
30/08/2020,615,48.84615
31/08/2020,620,48.84615
01/09/2020,595,48.84615
02/09/2020,600,48.84615
03/09/2020,590,48.84615
04/09/2020,580,48.84615
05/09/2020,580,48.84615
06/09/2020,580,48.84615
07/09/2020,595,48.84615
08/09/2020,590,48.84615
09/09/2020,590,48.84615
10/09/2020,560,48.84615
11/09/2020,535,48.84615
12/09/2020,535,48.84615
13/09/2020,535,48.84615
14/09/2020,565,48.84615
15/09/2020,575,48.84615
16/09/2020,575,48.84615
17/09/2020,555,48.84615
18/09/2020,535,48.84615
