DATES,BJTM IJ Equity,BKSL IJ Equity
03/04/2015,570,118.207683
04/04/2015,570,118.207683
05/04/2015,570,118.207683
06/04/2015,565,119.184606
07/04/2015,560,121.138452
08/04/2015,565,121.138452
09/04/2015,550,118.207683
10/04/2015,550,117.23076
11/04/2015,550,117.23076
12/04/2015,550,117.23076
13/04/2015,545,115.276914
14/04/2015,530,115.276914
15/04/2015,540,114.299991
16/04/2015,505,115.276914
17/04/2015,510,114.299991
18/04/2015,510,114.299991
19/04/2015,510,114.299991
20/04/2015,505,114.299991
21/04/2015,505,114.299991
22/04/2015,505,114.299991
23/04/2015,505,114.299991
24/04/2015,490,113.323068
25/04/2015,490,113.323068
26/04/2015,490,113.323068
27/04/2015,476,106.484607
28/04/2015,489,104.530761
29/04/2015,493,98.669223
30/04/2015,482,94.761531
01/05/2015,482,94.761531
02/05/2015,482,94.761531
03/05/2015,482,94.761531
04/05/2015,477,97.6923
05/05/2015,470,95.738454
06/05/2015,471,96.715377
07/05/2015,485,96.715377
08/05/2015,480,96.715377
09/05/2015,480,96.715377
10/05/2015,480,96.715377
11/05/2015,499,96.715377
12/05/2015,497,95.738454
13/05/2015,500,97.6923
14/05/2015,500,97.6923
15/05/2015,510,98.669223
16/05/2015,510,98.669223
17/05/2015,510,98.669223
18/05/2015,505,105.507684
19/05/2015,510,108.438453
20/05/2015,515,104.530761
21/05/2015,525,105.507684
22/05/2015,515,104.530761
23/05/2015,515,104.530761
24/05/2015,515,104.530761
25/05/2015,510,101.599992
26/05/2015,515,101.599992
27/05/2015,510,100.623069
28/05/2015,510,99.646146
29/05/2015,515,96.715377
30/05/2015,515,96.715377
31/05/2015,515,96.715377
01/06/2015,520,96.715377
02/06/2015,520,96.715377
03/06/2015,510,94.761531
04/06/2015,505,95.738454
05/06/2015,505,94.761531
06/06/2015,505,94.761531
07/06/2015,505,94.761531
08/06/2015,491,92.807685
09/06/2015,480,89.876916
10/06/2015,487,94.761531
11/06/2015,485,94.761531
12/06/2015,486,95.738454
13/06/2015,486,95.738454
14/06/2015,486,95.738454
15/06/2015,473,92.807685
16/06/2015,474,91.830762
17/06/2015,475,91.830762
18/06/2015,461,91.830762
19/06/2015,493,92.807685
20/06/2015,493,92.807685
21/06/2015,493,92.807685
22/06/2015,483,91.830762
23/06/2015,473,93.784608
24/06/2015,480,97.6923
25/06/2015,480,96.715377
26/06/2015,480,96.715377
27/06/2015,480,96.715377
28/06/2015,480,96.715377
29/06/2015,482,93.784608
30/06/2015,476,93.784608
01/07/2015,481,92.807685
02/07/2015,480,92.807685
03/07/2015,483,93.784608
04/07/2015,483,93.784608
05/07/2015,483,93.784608
06/07/2015,480,91.830762
07/07/2015,480,91.830762
08/07/2015,479,88.899993
09/07/2015,473,89.876916
10/07/2015,476,89.876916
11/07/2015,476,89.876916
12/07/2015,476,89.876916
13/07/2015,476,91.830762
14/07/2015,479,90.853839
15/07/2015,478,88.899993
16/07/2015,478,88.899993
17/07/2015,478,88.899993
18/07/2015,478,88.899993
19/07/2015,478,88.899993
20/07/2015,478,88.899993
21/07/2015,478,88.899993
22/07/2015,470,88.899993
23/07/2015,470,88.899993
24/07/2015,468,87.92307
25/07/2015,468,87.92307
26/07/2015,468,87.92307
27/07/2015,466,85.969224
28/07/2015,460,83.038455
29/07/2015,465,84.015378
30/07/2015,466,84.992301
31/07/2015,465,84.992301
01/08/2015,465,84.992301
02/08/2015,465,84.992301
03/08/2015,461,84.015378
04/08/2015,457,84.015378
05/08/2015,456,84.992301
06/08/2015,438,84.015378
07/08/2015,433,83.038455
08/08/2015,433,83.038455
09/08/2015,433,83.038455
10/08/2015,426,83.038455
11/08/2015,420,81.084609
12/08/2015,413,77.176917
13/08/2015,414,79.130763
14/08/2015,413,77.176917
15/08/2015,413,77.176917
16/08/2015,413,77.176917
17/08/2015,413,77.176917
18/08/2015,405,75.223071
19/08/2015,394,74.246148
20/08/2015,389,72.292302
21/08/2015,385,67.407687
22/08/2015,385,67.407687
23/08/2015,385,67.407687
24/08/2015,365,58.61538
25/08/2015,366,58.61538
26/08/2015,368,57.638457
27/08/2015,385,60.569226
28/08/2015,390,58.61538
29/08/2015,390,58.61538
30/08/2015,390,58.61538
31/08/2015,388,59.592303
01/09/2015,380,58.61538
02/09/2015,386,58.61538
03/09/2015,385,58.61538
04/09/2015,381,57.638457
05/09/2015,381,57.638457
06/09/2015,381,57.638457
07/09/2015,384,56.661534
08/09/2015,380,54.707688
09/09/2015,379,55.684611
10/09/2015,379,54.707688
11/09/2015,378,55.684611
12/09/2015,378,55.684611
13/09/2015,378,55.684611
14/09/2015,377,55.684611
15/09/2015,377,72.292302
16/09/2015,375,81.084609
17/09/2015,379,73.269225
18/09/2015,380,68.38461
19/09/2015,380,68.38461
20/09/2015,380,68.38461
21/09/2015,375,76.199994
22/09/2015,375,77.176917
23/09/2015,372,77.176917
24/09/2015,372,77.176917
25/09/2015,368,76.199994
26/09/2015,368,76.199994
27/09/2015,368,76.199994
28/09/2015,358,73.269225
29/09/2015,354,73.269225
30/09/2015,354,73.269225
01/10/2015,358,73.269225
02/10/2015,358,71.315379
03/10/2015,358,71.315379
04/10/2015,358,71.315379
05/10/2015,372,77.176917
06/10/2015,379,74.246148
07/10/2015,382,77.176917
08/10/2015,382,74.246148
09/10/2015,399,79.130763
10/10/2015,399,79.130763
11/10/2015,399,79.130763
12/10/2015,418,76.199994
13/10/2015,416,73.269225
14/10/2015,416,73.269225
15/10/2015,418,73.269225
16/10/2015,417,72.292302
17/10/2015,417,72.292302
18/10/2015,417,72.292302
19/10/2015,424,72.292302
20/10/2015,443,72.292302
21/10/2015,441,71.315379
22/10/2015,446,71.315379
23/10/2015,449,73.269225
24/10/2015,449,73.269225
25/10/2015,449,73.269225
26/10/2015,455,73.269225
27/10/2015,450,73.269225
28/10/2015,449,72.292302
29/10/2015,438,71.315379
30/10/2015,433,72.292302
31/10/2015,433,72.292302
01/11/2015,433,72.292302
02/11/2015,437,70.338456
03/11/2015,450,71.315379
04/11/2015,458,71.315379
05/11/2015,457,71.315379
06/11/2015,457,70.338456
07/11/2015,457,70.338456
08/11/2015,457,70.338456
09/11/2015,461,68.38461
10/11/2015,447,69.361533
11/11/2015,445,69.361533
12/11/2015,444,69.361533
13/11/2015,444,68.38461
14/11/2015,444,68.38461
15/11/2015,444,68.38461
16/11/2015,440,67.407687
17/11/2015,435,67.407687
18/11/2015,434,67.407687
19/11/2015,435,68.38461
20/11/2015,432,68.38461
21/11/2015,432,68.38461
22/11/2015,432,68.38461
23/11/2015,433,67.407687
24/11/2015,424,66.430764
25/11/2015,422,66.430764
26/11/2015,429,65.453841
27/11/2015,425,66.430764
28/11/2015,425,66.430764
29/11/2015,425,66.430764
30/11/2015,419,60.569226
01/12/2015,432,59.592303
02/12/2015,444,58.61538
03/12/2015,443,58.61538
04/12/2015,440,55.684611
05/12/2015,440,55.684611
06/12/2015,440,55.684611
07/12/2015,437,51.776919
08/12/2015,436,52.753842
09/12/2015,436,52.753842
10/12/2015,446,52.753842
11/12/2015,441,52.753842
12/12/2015,441,52.753842
13/12/2015,441,52.753842
14/12/2015,436,51.776919
15/12/2015,434,50.799996
16/12/2015,434,54.707688
17/12/2015,430,57.638457
18/12/2015,423,54.707688
19/12/2015,423,54.707688
20/12/2015,423,54.707688
21/12/2015,429,54.707688
22/12/2015,434,60.569226
23/12/2015,436,60.569226
24/12/2015,436,60.569226
25/12/2015,436,60.569226
26/12/2015,436,60.569226
27/12/2015,436,60.569226
28/12/2015,442,60.569226
29/12/2015,443,57.638457
30/12/2015,437,56.661534
31/12/2015,437,56.661534
01/01/2016,437,56.661534
02/01/2016,437,56.661534
03/01/2016,437,56.661534
04/01/2016,430,55.684611
05/01/2016,433,55.684611
06/01/2016,439,57.638457
07/01/2016,443,55.684611
08/01/2016,450,56.661534
09/01/2016,450,56.661534
10/01/2016,450,56.661534
11/01/2016,446,55.684611
12/01/2016,449,56.661534
13/01/2016,443,55.684611
14/01/2016,435,55.684611
15/01/2016,435,55.684611
16/01/2016,435,55.684611
17/01/2016,435,55.684611
18/01/2016,434,54.707688
19/01/2016,436,54.707688
20/01/2016,432,53.730765
21/01/2016,423,53.730765
22/01/2016,424,53.730765
23/01/2016,424,53.730765
24/01/2016,424,53.730765
25/01/2016,445,54.707688
26/01/2016,435,52.753842
27/01/2016,443,53.730765
28/01/2016,445,53.730765
29/01/2016,450,54.707688
30/01/2016,450,54.707688
31/01/2016,450,54.707688
01/02/2016,462,53.730765
02/02/2016,465,53.730765
03/02/2016,465,52.753842
04/02/2016,458,52.753842
05/02/2016,451,54.707688
06/02/2016,451,54.707688
07/02/2016,451,54.707688
08/02/2016,451,54.707688
09/02/2016,416,53.730765
10/02/2016,416,53.730765
11/02/2016,412,53.730765
12/02/2016,411,53.730765
13/02/2016,411,53.730765
14/02/2016,411,53.730765
15/02/2016,412,54.707688
16/02/2016,415,56.661534
17/02/2016,414,61.546149
18/02/2016,421,59.592303
19/02/2016,421,58.61538
20/02/2016,421,58.61538
21/02/2016,421,58.61538
22/02/2016,420,57.638457
23/02/2016,418,56.661534
24/02/2016,413,56.661534
25/02/2016,405,54.707688
26/02/2016,410,55.684611
27/02/2016,410,55.684611
28/02/2016,410,55.684611
29/02/2016,414,55.684611
01/03/2016,415,58.61538
02/03/2016,420,59.592303
03/03/2016,423,63.499995
04/03/2016,428,76.199994
05/03/2016,428,76.199994
06/03/2016,428,76.199994
07/03/2016,435,78.15384
08/03/2016,447,75.223071
09/03/2016,447,75.223071
10/03/2016,448,76.199994
11/03/2016,440,75.223071
12/03/2016,440,75.223071
13/03/2016,440,75.223071
14/03/2016,444,77.176917
15/03/2016,440,79.130763
16/03/2016,449,78.15384
17/03/2016,470,78.15384
18/03/2016,481,77.176917
19/03/2016,481,77.176917
20/03/2016,481,77.176917
21/03/2016,472,73.269225
22/03/2016,475,73.269225
23/03/2016,479,73.269225
24/03/2016,479,72.292302
25/03/2016,479,72.292302
26/03/2016,479,72.292302
27/03/2016,479,72.292302
28/03/2016,476,68.38461
29/03/2016,470,68.38461
30/03/2016,467,69.361533
31/03/2016,475,68.38461
01/04/2016,475,69.361533
02/04/2016,475,69.361533
03/04/2016,475,69.361533
04/04/2016,473,70.338456
05/04/2016,473,70.338456
06/04/2016,471,77.176917
07/04/2016,475,77.176917
08/04/2016,460,78.15384
09/04/2016,460,78.15384
10/04/2016,460,78.15384
11/04/2016,464,76.199994
12/04/2016,465,74.246148
13/04/2016,464,75.223071
14/04/2016,461,75.223071
15/04/2016,457,74.246148
16/04/2016,457,74.246148
17/04/2016,457,74.246148
18/04/2016,453,77.176917
19/04/2016,451,80.107686
20/04/2016,455,82.061532
21/04/2016,454,80.107686
22/04/2016,454,81.084609
23/04/2016,454,81.084609
24/04/2016,454,81.084609
25/04/2016,487,79.130763
26/04/2016,470,77.176917
27/04/2016,465,77.176917
28/04/2016,464,79.130763
29/04/2016,460,78.15384
30/04/2016,460,78.15384
01/05/2016,460,78.15384
02/05/2016,462,79.130763
03/05/2016,460,81.084609
04/05/2016,462,79.130763
05/05/2016,462,79.130763
06/05/2016,462,79.130763
07/05/2016,462,79.130763
08/05/2016,462,79.130763
09/05/2016,464,78.15384
10/05/2016,458,76.199994
11/05/2016,470,75.223071
12/05/2016,464,78.15384
13/05/2016,462,77.176917
14/05/2016,462,77.176917
15/05/2016,462,77.176917
16/05/2016,460,77.176917
17/05/2016,454,76.199994
18/05/2016,454,78.15384
19/05/2016,444,77.176917
20/05/2016,446,77.176917
21/05/2016,446,77.176917
22/05/2016,446,77.176917
23/05/2016,444,78.15384
24/05/2016,438,77.176917
25/05/2016,444,78.15384
26/05/2016,448,78.15384
27/05/2016,452,83.038455
28/05/2016,452,83.038455
29/05/2016,452,83.038455
30/05/2016,456,87.92307
31/05/2016,444,83.038455
01/06/2016,452,84.015378
02/06/2016,458,84.015378
03/06/2016,458,84.992301
04/06/2016,458,84.992301
05/06/2016,458,84.992301
06/06/2016,460,84.015378
07/06/2016,466,84.015378
08/06/2016,462,82.061532
09/06/2016,464,83.038455
10/06/2016,466,85.969224
11/06/2016,466,85.969224
12/06/2016,466,85.969224
13/06/2016,462,84.992301
14/06/2016,460,82.061532
15/06/2016,462,83.038455
16/06/2016,460,83.038455
17/06/2016,460,84.015378
18/06/2016,460,84.015378
19/06/2016,460,84.015378
20/06/2016,458,84.015378
21/06/2016,458,85.969224
22/06/2016,462,88.899993
23/06/2016,460,86.946147
24/06/2016,458,84.992301
25/06/2016,458,84.992301
26/06/2016,458,84.992301
27/06/2016,450,87.92307
28/06/2016,450,87.92307
29/06/2016,458,88.899993
30/06/2016,510,85.969224
01/07/2016,494,85.969224
02/07/2016,494,85.969224
03/07/2016,494,85.969224
04/07/2016,494,85.969224
05/07/2016,494,85.969224
06/07/2016,494,85.969224
07/07/2016,494,85.969224
08/07/2016,494,85.969224
09/07/2016,494,85.969224
10/07/2016,494,85.969224
11/07/2016,535,85.969224
12/07/2016,520,85.969224
13/07/2016,535,86.946147
14/07/2016,535,85.969224
15/07/2016,535,84.992301
16/07/2016,535,84.992301
17/07/2016,535,84.992301
18/07/2016,535,85.969224
19/07/2016,545,85.969224
20/07/2016,535,85.969224
21/07/2016,525,85.969224
22/07/2016,525,85.969224
23/07/2016,525,85.969224
24/07/2016,525,85.969224
25/07/2016,525,84.015378
26/07/2016,530,84.015378
27/07/2016,540,84.992301
28/07/2016,625,86.946147
29/07/2016,585,90.853839
30/07/2016,585,90.853839
31/07/2016,585,90.853839
01/08/2016,585,98.669223
02/08/2016,615,94.761531
03/08/2016,695,96.715377
04/08/2016,680,95.738454
05/08/2016,670,95.738454
06/08/2016,670,95.738454
07/08/2016,670,95.738454
08/08/2016,675,103.553838
09/08/2016,650,111.369222
10/08/2016,640,108.438453
11/08/2016,625,112.346145
12/08/2016,615,107.46153
13/08/2016,615,107.46153
14/08/2016,615,107.46153
15/08/2016,595,102.576915
16/08/2016,600,102.576915
17/08/2016,600,102.576915
18/08/2016,615,105.507684
19/08/2016,600,103.553838
20/08/2016,600,103.553838
21/08/2016,600,103.553838
22/08/2016,625,103.553838
23/08/2016,615,100.623069
24/08/2016,615,100.623069
25/08/2016,620,101.599992
26/08/2016,625,103.553838
27/08/2016,625,103.553838
28/08/2016,625,103.553838
29/08/2016,600,99.646146
30/08/2016,600,92.807685
31/08/2016,600,94.761531
01/09/2016,590,97.6923
02/09/2016,585,97.6923
03/09/2016,585,97.6923
04/09/2016,585,97.6923
05/09/2016,580,100.623069
06/09/2016,560,100.623069
07/09/2016,570,99.646146
08/09/2016,595,98.669223
09/09/2016,580,95.738454
10/09/2016,580,95.738454
11/09/2016,580,95.738454
12/09/2016,580,95.738454
13/09/2016,560,92.807685
14/09/2016,565,92.807685
15/09/2016,590,94.761531
16/09/2016,570,90.853839
17/09/2016,570,90.853839
18/09/2016,570,90.853839
19/09/2016,575,91.830762
20/09/2016,575,87.92307
21/09/2016,585,91.830762
22/09/2016,580,90.853839
23/09/2016,580,89.876916
24/09/2016,580,89.876916
25/09/2016,580,89.876916
26/09/2016,565,88.899993
27/09/2016,570,94.761531
28/09/2016,560,94.761531
29/09/2016,570,91.830762
30/09/2016,565,90.853839
01/10/2016,565,90.853839
02/10/2016,565,90.853839
03/10/2016,565,91.830762
04/10/2016,560,92.807685
05/10/2016,545,90.853839
06/10/2016,530,90.853839
07/10/2016,525,89.876916
08/10/2016,525,89.876916
09/10/2016,525,89.876916
10/10/2016,530,89.876916
11/10/2016,550,88.899993
12/10/2016,535,90.853839
13/10/2016,535,87.92307
14/10/2016,530,88.899993
15/10/2016,530,88.899993
16/10/2016,530,88.899993
17/10/2016,535,88.899993
18/10/2016,540,89.876916
19/10/2016,535,88.899993
20/10/2016,535,88.899993
21/10/2016,545,90.853839
22/10/2016,545,90.853839
23/10/2016,545,90.853839
24/10/2016,555,90.853839
25/10/2016,550,89.876916
26/10/2016,540,88.899993
27/10/2016,535,88.899993
28/10/2016,540,88.899993
29/10/2016,540,88.899993
30/10/2016,540,88.899993
31/10/2016,535,88.899993
01/11/2016,530,86.946147
02/11/2016,520,85.969224
03/11/2016,510,84.015378
04/11/2016,520,85.969224
05/11/2016,520,85.969224
06/11/2016,520,85.969224
07/11/2016,515,87.92307
08/11/2016,515,86.946147
09/11/2016,505,86.946147
10/11/2016,510,89.876916
11/11/2016,494,85.969224
12/11/2016,494,85.969224
13/11/2016,494,85.969224
14/11/2016,482,84.015378
15/11/2016,480,83.038455
16/11/2016,490,87.92307
17/11/2016,494,87.92307
18/11/2016,492,88.899993
19/11/2016,492,88.899993
20/11/2016,492,88.899993
21/11/2016,484,87.92307
22/11/2016,492,91.830762
23/11/2016,488,94.761531
24/11/2016,482,91.830762
25/11/2016,484,92.807685
26/11/2016,484,92.807685
27/11/2016,484,92.807685
28/11/2016,505,92.807685
29/11/2016,498,93.784608
30/11/2016,505,92.807685
01/12/2016,520,91.830762
02/12/2016,560,92.807685
03/12/2016,560,92.807685
04/12/2016,560,92.807685
05/12/2016,550,93.784608
06/12/2016,565,92.807685
07/12/2016,595,91.830762
08/12/2016,585,92.807685
09/12/2016,580,91.830762
10/12/2016,580,91.830762
11/12/2016,580,91.830762
12/12/2016,580,91.830762
13/12/2016,570,90.853839
14/12/2016,565,89.876916
15/12/2016,580,89.876916
16/12/2016,590,88.899993
17/12/2016,590,88.899993
18/12/2016,590,88.899993
19/12/2016,615,88.899993
20/12/2016,595,89.876916
21/12/2016,645,89.876916
22/12/2016,585,87.92307
23/12/2016,560,87.92307
24/12/2016,560,87.92307
25/12/2016,560,87.92307
26/12/2016,560,87.92307
27/12/2016,555,87.92307
28/12/2016,575,87.92307
29/12/2016,585,91.830762
30/12/2016,570,89.876916
31/12/2016,570,89.876916
01/01/2017,570,89.876916
02/01/2017,570,89.876916
03/01/2017,580,87.92307
04/01/2017,620,89.876916
05/01/2017,605,88.899993
06/01/2017,610,88.899993
07/01/2017,610,88.899993
08/01/2017,610,88.899993
09/01/2017,615,88.899993
10/01/2017,625,88.899993
11/01/2017,625,87.92307
12/01/2017,615,88.899993
13/01/2017,605,87.92307
14/01/2017,605,87.92307
15/01/2017,605,87.92307
16/01/2017,605,86.946147
17/01/2017,610,87.92307
18/01/2017,610,89.876916
19/01/2017,605,89.876916
20/01/2017,605,88.899993
21/01/2017,605,88.899993
22/01/2017,605,88.899993
23/01/2017,610,87.92307
24/01/2017,625,88.899993
25/01/2017,625,87.92307
26/01/2017,620,87.92307
27/01/2017,620,87.92307
28/01/2017,620,87.92307
29/01/2017,620,87.92307
30/01/2017,620,87.92307
31/01/2017,615,87.92307
01/02/2017,615,89.876916
02/02/2017,625,91.830762
03/02/2017,625,92.807685
04/02/2017,625,92.807685
05/02/2017,625,92.807685
06/02/2017,635,100.623069
07/02/2017,640,94.761531
08/02/2017,585,90.853839
09/02/2017,575,93.784608
10/02/2017,575,92.807685
11/02/2017,575,92.807685
12/02/2017,575,92.807685
13/02/2017,575,91.830762
14/02/2017,570,91.830762
15/02/2017,570,91.830762
16/02/2017,575,92.807685
17/02/2017,575,95.738454
18/02/2017,575,95.738454
19/02/2017,575,95.738454
20/02/2017,555,100.623069
21/02/2017,545,95.738454
22/02/2017,550,94.761531
23/02/2017,560,93.784608
24/02/2017,555,93.784608
25/02/2017,555,93.784608
26/02/2017,555,93.784608
27/02/2017,570,92.807685
28/02/2017,570,94.761531
01/03/2017,565,93.784608
02/03/2017,570,92.807685
03/03/2017,565,92.807685
04/03/2017,565,92.807685
05/03/2017,565,92.807685
06/03/2017,565,90.853839
07/03/2017,560,90.853839
08/03/2017,555,91.830762
09/03/2017,560,90.853839
10/03/2017,560,89.876916
11/03/2017,560,89.876916
12/03/2017,560,89.876916
13/03/2017,580,86.946147
14/03/2017,595,86.946147
15/03/2017,605,87.92307
16/03/2017,615,87.92307
17/03/2017,625,87.92307
18/03/2017,625,87.92307
19/03/2017,625,87.92307
20/03/2017,635,92.807685
21/03/2017,640,91.830762
22/03/2017,635,90.853839
23/03/2017,635,92.807685
24/03/2017,640,91.830762
25/03/2017,640,91.830762
26/03/2017,640,91.830762
27/03/2017,630,91.830762
28/03/2017,630,91.830762
29/03/2017,640,93.784608
30/03/2017,655,92.807685
31/03/2017,690,93.784608
01/04/2017,690,93.784608
02/04/2017,690,93.784608
03/04/2017,750,91.830762
04/04/2017,740,90.853839
05/04/2017,715,90.853839
06/04/2017,730,90.853839
07/04/2017,695,89.876916
08/04/2017,695,89.876916
09/04/2017,695,89.876916
10/04/2017,705,88.899993
11/04/2017,685,87.92307
12/04/2017,685,90.853839
13/04/2017,675,88.899993
14/04/2017,675,88.899993
15/04/2017,675,88.899993
16/04/2017,675,88.899993
17/04/2017,660,87.92307
18/04/2017,670,86.946147
19/04/2017,670,86.946147
20/04/2017,655,85.969224
21/04/2017,665,86.946147
22/04/2017,665,86.946147
23/04/2017,665,86.946147
24/04/2017,665,86.946147
25/04/2017,700,86.946147
26/04/2017,700,85.969224
27/04/2017,670,86.946147
28/04/2017,685,85.969224
29/04/2017,685,85.969224
30/04/2017,685,85.969224
01/05/2017,685,85.969224
02/05/2017,670,84.015378
03/05/2017,670,81.084609
04/05/2017,665,81.084609
05/05/2017,670,80.107686
06/05/2017,670,80.107686
07/05/2017,670,80.107686
08/05/2017,705,79.130763
09/05/2017,685,77.176917
10/05/2017,670,74.246148
11/05/2017,670,74.246148
12/05/2017,670,76.199994
13/05/2017,670,76.199994
14/05/2017,670,76.199994
15/05/2017,675,77.176917
16/05/2017,680,77.176917
17/05/2017,655,75.223071
18/05/2017,655,75.223071
19/05/2017,690,77.176917
20/05/2017,690,77.176917
21/05/2017,690,77.176917
22/05/2017,695,76.199994
23/05/2017,685,74.246148
24/05/2017,680,74.246148
25/05/2017,680,74.246148
26/05/2017,675,75.223071
27/05/2017,675,75.223071
28/05/2017,675,75.223071
29/05/2017,680,75.223071
30/05/2017,675,74.246148
31/05/2017,680,73.269225
01/06/2017,680,73.269225
02/06/2017,710,72.292302
03/06/2017,710,72.292302
04/06/2017,710,72.292302
05/06/2017,700,73.269225
06/06/2017,700,72.292302
07/06/2017,685,73.269225
08/06/2017,690,75.223071
09/06/2017,660,72.292302
10/06/2017,660,72.292302
11/06/2017,660,72.292302
12/06/2017,665,71.315379
13/06/2017,660,70.338456
14/06/2017,695,71.315379
15/06/2017,680,70.338456
16/06/2017,705,73.269225
17/06/2017,705,73.269225
18/06/2017,705,73.269225
19/06/2017,675,73.269225
20/06/2017,670,73.269225
21/06/2017,675,73.269225
22/06/2017,665,72.292302
23/06/2017,665,72.292302
24/06/2017,665,72.292302
25/06/2017,665,72.292302
26/06/2017,665,72.292302
27/06/2017,665,72.292302
28/06/2017,665,72.292302
29/06/2017,665,72.292302
30/06/2017,665,72.292302
01/07/2017,665,72.292302
02/07/2017,665,72.292302
03/07/2017,665,70.338456
04/07/2017,650,69.361533
05/07/2017,635,69.361533
06/07/2017,640,70.338456
07/07/2017,640,69.361533
08/07/2017,640,69.361533
09/07/2017,640,69.361533
10/07/2017,650,69.361533
11/07/2017,635,82.061532
12/07/2017,635,81.084609
13/07/2017,635,82.061532
14/07/2017,640,88.899993
15/07/2017,640,88.899993
16/07/2017,640,88.899993
17/07/2017,635,88.899993
18/07/2017,650,88.899993
19/07/2017,645,88.899993
20/07/2017,635,89.876916
21/07/2017,620,88.899993
22/07/2017,620,88.899993
23/07/2017,620,88.899993
24/07/2017,630,88.899993
25/07/2017,625,89.876916
26/07/2017,635,94.761531
27/07/2017,630,90.853839
28/07/2017,630,89.876916
29/07/2017,630,89.876916
30/07/2017,630,89.876916
31/07/2017,630,89.876916
01/08/2017,670,102.576915
02/08/2017,660,104.530761
03/08/2017,650,105.507684
04/08/2017,640,105.507684
05/08/2017,640,105.507684
06/08/2017,640,105.507684
07/08/2017,665,111.369222
08/08/2017,685,111.369222
09/08/2017,695,113.323068
10/08/2017,705,115.276914
11/08/2017,695,113.323068
12/08/2017,695,113.323068
13/08/2017,695,113.323068
14/08/2017,715,126.023067
15/08/2017,710,127.976913
16/08/2017,700,132.861528
17/08/2017,700,132.861528
18/08/2017,700,129.930759
19/08/2017,700,129.930759
20/08/2017,700,129.930759
21/08/2017,720,126.99999
22/08/2017,715,140.676912
23/08/2017,705,139.699989
24/08/2017,700,139.699989
25/08/2017,695,148.492296
26/08/2017,695,148.492296
27/08/2017,695,148.492296
28/08/2017,680,148.492296
29/08/2017,690,146.53845
30/08/2017,720,147.515373
31/08/2017,710,146.53845
01/09/2017,710,146.53845
02/09/2017,710,146.53845
03/09/2017,710,146.53845
04/09/2017,695,145.561527
05/09/2017,690,140.676912
06/09/2017,700,138.723066
07/09/2017,700,141.653835
08/09/2017,685,142.630758
09/09/2017,685,142.630758
10/09/2017,685,142.630758
11/09/2017,680,142.630758
12/09/2017,675,140.676912
13/09/2017,680,138.723066
14/09/2017,680,140.676912
15/09/2017,695,143.607681
16/09/2017,695,143.607681
17/09/2017,695,143.607681
18/09/2017,685,144.584604
19/09/2017,685,152.399988
20/09/2017,690,152.399988
21/09/2017,690,152.399988
22/09/2017,700,150.446142
23/09/2017,700,150.446142
24/09/2017,700,150.446142
25/09/2017,680,151.423065
26/09/2017,675,151.423065
27/09/2017,675,149.469219
28/09/2017,685,147.515373
29/09/2017,700,145.561527
30/09/2017,700,145.561527
01/10/2017,700,145.561527
02/10/2017,690,132.861528
03/10/2017,690,148.492296
04/10/2017,695,145.561527
05/10/2017,685,142.630758
06/10/2017,685,140.676912
07/10/2017,685,140.676912
08/10/2017,685,140.676912
09/10/2017,690,140.676912
10/10/2017,690,138.723066
11/10/2017,695,145.561527
12/10/2017,710,140.676912
13/10/2017,705,138.723066
14/10/2017,705,138.723066
15/10/2017,705,138.723066
16/10/2017,700,132.861528
17/10/2017,705,135.792297
18/10/2017,695,133.838451
19/10/2017,695,133.838451
20/10/2017,670,130.907682
21/10/2017,670,130.907682
22/10/2017,670,130.907682
23/10/2017,675,131.884605
24/10/2017,685,128.953836
25/10/2017,675,124.069221
26/10/2017,680,126.99999
27/10/2017,690,126.023067
28/10/2017,690,126.023067
29/10/2017,690,126.023067
30/10/2017,700,139.699989
31/10/2017,695,139.699989
01/11/2017,690,137.746143
02/11/2017,690,136.76922
03/11/2017,695,134.815374
04/11/2017,695,134.815374
05/11/2017,695,134.815374
06/11/2017,700,135.792297
07/11/2017,695,134.815374
08/11/2017,690,135.792297
09/11/2017,685,134.815374
10/11/2017,695,135.792297
11/11/2017,695,135.792297
12/11/2017,695,135.792297
13/11/2017,715,133.838451
14/11/2017,715,141.653835
15/11/2017,700,150.446142
16/11/2017,700,155.330757
17/11/2017,700,153.376911
18/11/2017,700,153.376911
19/11/2017,700,153.376911
20/11/2017,700,149.469219
21/11/2017,730,147.515373
22/11/2017,715,152.399988
23/11/2017,715,149.469219
24/11/2017,710,149.469219
25/11/2017,710,149.469219
26/11/2017,710,149.469219
27/11/2017,710,149.469219
28/11/2017,710,148.492296
29/11/2017,710,155.330757
30/11/2017,735,152.399988
01/12/2017,735,152.399988
02/12/2017,735,152.399988
03/12/2017,735,152.399988
04/12/2017,720,137.746143
05/12/2017,705,137.746143
06/12/2017,710,134.815374
07/12/2017,720,132.861528
08/12/2017,715,136.76922
09/12/2017,715,136.76922
10/12/2017,715,136.76922
11/12/2017,720,132.861528
12/12/2017,705,133.838451
13/12/2017,705,133.838451
14/12/2017,710,136.76922
15/12/2017,710,133.838451
16/12/2017,710,133.838451
17/12/2017,710,133.838451
18/12/2017,705,133.838451
19/12/2017,700,132.861528
20/12/2017,690,129.930759
21/12/2017,695,129.930759
22/12/2017,700,127.976913
23/12/2017,700,127.976913
24/12/2017,700,127.976913
25/12/2017,700,127.976913
